58	100
55	100
56	101
57	100
56	100
56	99
57	100
56	100
56	100
58	100
56	99
56	100
56	99
55	100
56	99
55	99
56	99
55	99
56	99
55	100
56	100
56	99
56	100
55	98
56	99
55	100
57	100
55	99
56	99
55	99
55	99
55	100
55	100
55	99
55	100
56	99
55	99
56	99
56	99
56	99
55	99
56	99
55	98
56	99
55	99
56	99
55	98
55	99
56	98
55	99
55	100
56	99
56	99
57	99
55	98
55	100
55	98
55	99
56	100
56	99
55	99
55	99
55	98
56	99
55	100
55	100
55	99
56	100
55	98
56	99
55	99
55	99
55	97
55	99
55	99
56	100
56	100
55	100
55	99
55	100
56	100
55	100
55	98
55	99
57	101
55	99
55	100
56	99
56	100
55	99
55	99
56	99
57	100
55	99
56	99
57	100
55	99
55	99
55	99
55	100
54	98
55	100
55	98
55	100
55	100
55	98
55	99
56	98
56	99
55	99
56	100
56	99
55	99
56	100
56	99
56	100
58	99
55	100
55	100
55	100
56	101
55	100
56	100
56	100
55	100
55	100
56	100
55	100
56	99
55	100
55	100
56	100
55	99
55	99
56	100
56	99
57	100
55	100
55	100
56	99
56	100
56	101
56	100
56	101
56	100
57	100
56	101
57	99
56	100
56	100
56	100
56	100
58	100
57	100
57	100
58	100
58	100
57	101
58	102
58	102
58	101
57	101
58	101
58	101
57	101
58	100
57	101
56	101
58	101
58	101
58	100
57	101
58	102
57	101
56	101
57	101
57	100
57	101
56	100
